id,sender,count,average_response_time
management/4701f8a3-a15c-4bda-afcc-a1eff02403c5,management/b577281e-ab81-497b-a488-449b980dd18f,1,4
management/e73673fe-4af4-4bf2-b78d-76766052f507,management/b577281e-ab81-497b-a488-449b980dd18f,2,6
management/3410a7fa-45d4-4b4e-b46b-ff6ca59b6abf,management/b577281e-ab81-497b-a488-449b980dd18f,1,4
