id,sender,count,average_response_time
vehicle/a0d6428a-18d8-4e9d-9fbf-1d5cdb0dbc2c,vehicle/8b7facec-b904-4145-983d-1a483626c205,1,1
vehicle/cc05a02a-5f64-4991-9107-45a5de037437,vehicle/8b7facec-b904-4145-983d-1a483626c205,2,3
vehicle/6f01bc53-8725-40b8-a73c-ff74d1d22d7b,vehicle/8b7facec-b904-4145-983d-1a483626c205,1,1
