id,sender,count,average_response_time
vehicle/d8025198-1b7b-4eb2-8f0e-daa3b76479df,vehicle/a0d6428a-18d8-4e9d-9fbf-1d5cdb0dbc2c,1,1
vehicle/719fc4fc-3901-469e-aedb-6363c9f12284,vehicle/a0d6428a-18d8-4e9d-9fbf-1d5cdb0dbc2c,2,2
