id,sender,count,average_response_time
management/b577281e-ab81-497b-a488-449b980dd18f,management/fdc1e426-dcd1-40c0-a634-0c4f1339ab02,2,30
management/fa67d868-c116-4cf1-b244-b0858e1c5b61,management/fdc1e426-dcd1-40c0-a634-0c4f1339ab02,2,4
management/965b0aae-287c-402d-8d71-74ddd4964d7a,management/fdc1e426-dcd1-40c0-a634-0c4f1339ab02,1,6
