id,sender,count,average_response_time
charging/fd1453d1-a064-495c-b43e-f86dbbb86882,management/965b0aae-287c-402d-8d71-74ddd4964d7a,1,5
charging/3ef67e24-f124-44a8-8e79-587e8c6cf109,management/965b0aae-287c-402d-8d71-74ddd4964d7a,1,5
charging/326da57c-f3c1-440e-842d-35080dd9fdff,management/965b0aae-287c-402d-8d71-74ddd4964d7a,1,4
