id,sender,count,average_response_time
management/fa67d868-c116-4cf1-b244-b0858e1c5b61,vehicle/137d52d0-8043-4c7f-af18-df17817f6319,1,2
management/965b0aae-287c-402d-8d71-74ddd4964d7a,vehicle/137d52d0-8043-4c7f-af18-df17817f6319,1,2
