id,sender,count,average_response_time
management/5fc9d459-5e10-4671-b845-95a21f6b2ec4,management/cc77e858-ddc7-4f60-af24-934044fa2741,2,2
charging/8516210e-556a-4885-a980-e7bf9eb12b2f,management/cc77e858-ddc7-4f60-af24-934044fa2741,2,3
