id,sender,count,average_response_time
management/4701f8a3-a15c-4bda-afcc-a1eff02403c5,management/3410a7fa-45d4-4b4e-b46b-ff6ca59b6abf,1,7
management/e73673fe-4af4-4bf2-b78d-76766052f507,management/3410a7fa-45d4-4b4e-b46b-ff6ca59b6abf,2,3
charging/26af7b13-4a55-4e9b-91a5-4bdabc022276,management/3410a7fa-45d4-4b4e-b46b-ff6ca59b6abf,1,3
