id,sender,count,average_response_time
management/ea225295-fa2a-4a64-a908-229f0a69f4e7,management/5fc9d459-5e10-4671-b845-95a21f6b2ec4,2,1
management/a0838a0a-91f5-4bed-a2d9-afe3c9c22d2b,management/5fc9d459-5e10-4671-b845-95a21f6b2ec4,2,8
