id,sender,count,average_response_time
management/e73673fe-4af4-4bf2-b78d-76766052f507,management/fdc1e426-dcd1-40c0-a634-0c4f1339ab02,1,3
management/3410a7fa-45d4-4b4e-b46b-ff6ca59b6abf,management/fdc1e426-dcd1-40c0-a634-0c4f1339ab02,2,5
charging/26af7b13-4a55-4e9b-91a5-4bdabc022276,management/fdc1e426-dcd1-40c0-a634-0c4f1339ab02,1,2
