id,sender,count,average_response_time
management/ea225295-fa2a-4a64-a908-229f0a69f4e7,management/5b029320-5cb4-4817-a816-bfb605e429f9,1,4
management/cc77e858-ddc7-4f60-af24-934044fa2741,management/5b029320-5cb4-4817-a816-bfb605e429f9,2,2
management/f9e2bb9e-64ca-4d3e-8229-18c36c4aed93,management/5b029320-5cb4-4817-a816-bfb605e429f9,1,2
